,No,Coach Number,Date,Cordinates,GPS Speed,EvNo,Line Voltage,MA Voltage 110,Speedo,Brake Valve Pressure,Boogie 1 Current,Boogie 2 Current,SE1,SE2,SE3,SE4
,0,5M13226,4/21/2015 23:41,"026°11'51.408""S 028°01'57.510""E",0,34518,3096,146,1,0,0,1,0,0,0,0
,1,5M13226,4/21/2015 23:41,"026°11'51.408""S 028°01'57.510""E",0,34618,3089,146,1,0,0,0,0,0,0,0
,2,5M13226,4/21/2015 20:30,"026°11'51.408""S 028°01'57.510""E",0,34718,3071,136,1,0,0,0,0,0,0,0
,3,5M13226,4/21/2015 23:41,"026°11'51.408""S 028°01'57.510""E",0,34818,3028,135,1,0,0,1,0,0,0,0
,4,5M13226,4/21/2015 23:42,"026°11'51.408""S 028°01'57.510""E",0,34918,3088,145,1,0,0,0,0,0,0,0
,5,5M13226,4/21/2015 23:42,"026°11'44.238""S 028°01'36.006""E",0,35018,3090,146,1,0,0,1,0,0,0,0
,6,5M13226,4/21/2015 23:42,"026°11'44.256""S 028°01'35.964""E",0,35118,3093,146,1,0,0,0,0,0,0,0
,7,5M13226,4/21/2015 23:42,"026°11'44.256""S 028°01'35.964""E",0,35218,3099,146,1,0,0,0,0,0,0,0
,8,5M13226,4/21/2015 23:42,"026°11'44.256""S 028°01'35.964""E",0,35318,3099,146,1,0,0,1,0,0,0,0
,9,5M13226,4/21/2015 23:42,"026°11'44.256""S 028°01'35.964""E",0,35418,3095,146,1,0,0,1,0,0,0,0
,10,5M13226,4/21/2015 23:42,"026°11'44.256""S 028°01'35.964""E",0,35518,3089,146,1,0,0,0,0,0,0,0
,11,5M13226,4/21/2015 23:43,"026°11'51.408""S 028°01'57.510""E",0,35618,3097,146,1,0,0,0,0,0,0,0
,12,5M13226,4/21/2015 23:43,"026°11'51.408""S 028°01'57.510""E",0,35718,3093,146,1,0,0,0,0,0,0,0
,13,5M13226,4/21/2015 23:43,"026°11'51.408""S 028°01'57.510""E",0,35818,3096,146,1,0,0,1,0,0,0,0
,14,5M13226,4/21/2015 23:43,"026°11'51.408""S 028°01'57.510""E",0,35918,3091,145,1,0,0,1,0,0,0,0
,15,5M13226,4/21/2015 23:43,"026°11'51.408""S 028°01'57.510""E",0,36018,3087,145,1,0,0,0,0,0,0,0
,16,5M13226,4/21/2015 23:43,"026°11'51.408""S 028°01'57.510""E",0,36118,3090,138,1,0,0,0,0,0,0,0
,17,5M13226,4/21/2015 23:43,"026°11'51.408""S 028°01'57.510""E",0,36218,3094,138,1,0,0,0,0,0,0,0
,18,5M13226,4/21/2015 23:43,"026°11'51.408""S 028°01'57.510""E",0,36318,2999,129,1,0,0,1,0,0,0,0
,19,5M13226,4/21/2015 23:44,"026°11'51.408""S 028°01'57.510""E",0,36418,3089,137,1,0,0,1,0,0,0,0
,20,5M13226,4/21/2015 23:44,"026°11'51.408""S 028°01'57.510""E",0,36518,3093,137,1,0,0,1,0,0,0,0
,21,5M13226,4/21/2015 23:44,"026°11'51.408""S 028°01'57.510""E",0,36618,3090,137,1,0,0,0,0,0,0,0
,22,5M13226,4/21/2015 23:45,"026°11'51.408""S 028°01'57.510""E",0,36718,3090,137,1,0,0,1,0,0,0,0
,23,5M13226,4/21/2015 23:45,"026°11'51.408""S 028°01'57.510""E",0,36818,3091,146,1,0,0,1,0,0,0,0
,24,5M13226,4/21/2015 23:45,"026°11'51.408""S 028°01'57.510""E",0,36918,3100,146,1,0,0,0,0,0,0,0
,25,5M13226,4/21/2015 23:45,"026°11'51.396""S 028°01'56.850""E",0,37018,3018,140,1,0,0,0,0,0,0,0
,26,5M13226,4/21/2015 23:45,"026°11'51.456""S 028°01'56.622""E",0,37118,3095,146,1,0,0,0,0,0,0,0
,27,5M13226,4/21/2015 23:45,"026°11'51.474""S 028°01'56.538""E",0,37218,3094,146,1,0,0,0,0,0,0,0
,28,5M13226,4/21/2015 23:46,"026°11'51.348""S 028°01'56.766""E",0,37318,3012,139,1,0,0,0,0,0,0,0
,29,5M13226,4/21/2015 23:46,"026°11'47.298""S 028°02'04.782""E",14,37332,3082,141,1,0,0,1,0,0,0,0
,30,5M13226,4/21/2015 23:46,"026°11'46.500""S 028°02'05.994""E",8,37392,3100,146,1,0,0,0,0,0,0,0
,31,5M13226,4/21/2015 23:46,"026°11'47.130""S 028°02'04.674""E",3,37432,3096,146,1,0,0,0,0,0,0,0
,32,5M13226,4/21/2015 23:46,"026°11'48.390""S 028°02'02.190""E",3,37528,3090,146,1,0,0,0,0,0,0,0
,33,5M13226,4/21/2015 23:46,"026°11'49.278""S 028°02'00.288""E",4,37628,3088,145,1,0,0,1,0,0,0,0
,34,5M13226,4/21/2015 23:46,"026°11'49.638""S 028°01'59.544""E",3,37728,3089,146,1,0,0,1,0,0,0,0
,35,5M13226,4/21/2015 23:46,"026°11'49.638""S 028°01'59.544""E",3,37828,3094,146,1,0,0,1,0,0,0,0
,36,5M13226,4/21/2015 23:46,"026°11'49.638""S 028°01'59.544""E",3,37928,3090,138,1,0,0,1,0,0,0,0
,37,5M13226,4/21/2015 23:46,"026°11'49.638""S 028°01'59.544""E",3,38028,2955,129,1,0,0,1,0,0,0,0
,38,5M13226,4/21/2015 23:46,"026°11'49.638""S 028°01'59.544""E",3,38128,3085,136,1,0,0,0,0,0,0,0
,39,5M13226,4/21/2015 23:47,"026°11'49.278""S 028°02'00.288""E",3,38228,3081,134,1,0,0,1,0,0,0,0
,40,5M13226,4/21/2015 23:47,"026°11'49.278""S 028°02'00.288""E",3,38328,3089,137,1,0,0,0,0,0,0,0
,41,5M13226,4/21/2015 23:47,"026°11'49.278""S 028°02'00.288""E",3,38428,3085,136,1,0,0,0,0,0,0,0
,42,5M13226,4/21/2015 23:48,"026°11'49.278""S 028°02'00.288""E",3,38528,3091,136,1,0,0,0,0,0,0,0
,43,5M13226,4/21/2015 23:48,"026°11'49.278""S 028°02'00.288""E",3,38628,3094,145,1,0,0,0,0,0,0,0
,44,5M13226,4/21/2015 23:48,"026°11'49.278""S 028°02'00.288""E",3,38728,3093,145,1,0,1,1,0,0,0,0
,45,5M13226,4/21/2015 23:48,"026°11'49.278""S 028°02'00.288""E",3,38828,2985,137,1,0,0,0,0,0,0,0
,46,5M13226,4/21/2015 23:48,"026°11'49.278""S 028°02'00.288""E",3,38928,2963,134,1,0,0,0,0,0,0,0
,47,5M13226,4/21/2015 23:48,"026°11'49.278""S 028°02'00.288""E",3,39028,3087,145,1,0,0,0,0,0,0,0
,48,5M13226,4/21/2015 23:49,"026°11'49.278""S 028°02'00.288""E",3,39128,3096,145,1,0,0,1,0,0,0,0
,49,5M13226,4/21/2015 23:49,"026°11'49.278""S 028°02'00.288""E",3,39228,3094,146,1,0,0,1,0,0,0,0
,50,5M13226,4/21/2015 23:49,"026°11'49.278""S 028°02'00.288""E",3,39328,3066,144,1,0,0,0,0,0,0,0
,51,5M13226,4/21/2015 23:49,"026°11'49.278""S 028°02'00.288""E",0,39428,3091,146,1,0,0,0,0,0,0,0
,52,5M13226,4/21/2015 23:49,"026°11'49.296""S 028°01'48.162""E",1,39528,3093,146,1,0,0,1,0,0,0,0
,53,5M13226,4/21/2015 23:49,"026°11'49.296""S 028°01'48.162""E",1,39628,3094,145,1,0,0,1,0,0,0,0
,54,5M13226,4/21/2015 23:49,"026°11'49.296""S 028°01'48.162""E",1,39728,3090,145,1,0,0,1,0,0,0,0
,55,5M13226,4/21/2015 23:49,"026°11'49.296""S 028°01'48.162""E",1,39828,3084,145,1,0,0,0,0,0,0,0
,56,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",1,39928,3095,145,1,0,0,1,0,0,0,0
,57,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",1,40028,3099,145,1,0,0,0,0,0,0,0
,58,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",1,40128,3090,145,1,0,0,1,0,0,0,0
,59,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",1,40228,3084,145,1,0,0,1,0,0,0,0
,60,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",1,40328,3094,137,1,0,0,0,0,0,0,0
,61,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",1,40428,3088,138,1,0,0,1,0,0,0,0
,62,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",1,40528,3087,138,1,0,0,0,0,0,0,0
,63,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",1,40628,3090,138,1,0,0,0,0,0,0,0
,64,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",1,40728,3087,137,1,0,0,0,0,0,0,0
,65,5M13226,4/21/2015 23:51,"026°11'49.314""S 028°01'48.144""E",1,40828,3087,137,1,0,0,1,0,0,0,0
,66,5M13226,4/21/2015 23:52,"026°11'49.314""S 028°01'48.144""E",1,40928,3087,137,1,0,0,0,0,0,0,0
,67,5M13226,4/21/2015 23:52,"026°11'49.314""S 028°01'48.144""E",1,41028,3089,146,1,0,0,1,0,0,0,0
,68,5M13226,4/21/2015 23:52,"026°11'49.314""S 028°01'48.144""E",1,41128,3088,146,1,0,0,1,0,0,0,0
,69,5M13226,4/21/2015 23:52,"026°11'49.314""S 028°01'48.144""E",1,41228,3089,146,1,0,0,1,0,0,0,0
,70,5M13226,4/21/2015 23:52,"026°11'49.314""S 028°01'48.144""E",1,41328,3096,146,1,0,0,0,0,0,0,0
,71,5M13226,4/21/2015 23:52,"026°11'49.314""S 028°01'48.144""E",1,41428,3097,146,1,0,0,0,0,0,0,0
,72,5M13226,4/21/2015 23:53,"026°11'49.314""S 028°01'48.144""E",0,41528,3102,146,1,0,0,1,0,0,0,0
,73,5M13226,4/21/2015 23:53,"026°11'51.426""S 028°01'56.766""E",0,41628,3102,147,1,0,0,0,0,0,0,0
,74,5M13226,4/21/2015 23:53,"026°11'51.438""S 028°01'56.718""E",0,41728,3099,147,1,0,0,0,0,0,0,0
,75,5M13226,4/21/2015 23:53,"026°11'51.444""S 028°01'56.706""E",0,41828,3101,147,1,0,0,0,0,0,0,0
,76,5M13226,4/21/2015 23:53,"026°11'51.444""S 028°01'56.706""E",0,41928,3101,147,1,0,0,1,0,0,0,0
,77,5M13226,4/21/2015 23:53,"026°11'51.444""S 028°01'56.706""E",0,42028,3050,145,1,0,0,0,0,0,0,0
,78,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",0,42128,3040,142,1,0,0,1,0,0,0,0
,79,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",0,42228,3105,147,1,0,0,1,0,0,0,0
,80,5M13226,4/21/2015 23:54,"026°11'49.314""S 028°01'48.144""E",0,42328,3097,146,1,0,0,1,0,0,0,0
,81,5M13226,4/21/2015 23:54,"026°11'49.314""S 028°01'48.144""E",0,42428,3096,146,1,0,0,1,0,0,0,0
,82,5M13226,4/21/2015 23:54,"026°11'49.314""S 028°01'48.144""E",0,42528,3094,146,1,0,0,1,0,0,0,0
,83,5M13226,4/21/2015 23:54,"026°11'49.314""S 028°01'48.144""E",0,42628,3096,139,1,0,0,0,0,0,0,0
,84,5M13226,4/21/2015 23:54,"026°11'49.314""S 028°01'48.144""E",0,42728,3096,139,1,0,0,0,0,0,0,0
,85,5M13226,4/21/2015 23:54,"026°11'49.314""S 028°01'48.144""E",0,42828,3097,138,1,0,0,0,0,0,0,0
,86,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",0,42928,3099,139,1,0,0,0,0,0,0,0
,87,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",0,43028,3101,139,1,0,0,0,0,0,0,0
,88,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",0,43128,3091,138,1,0,0,0,0,0,0,0
,89,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",0,43228,3094,138,1,0,0,0,0,0,0,0
,90,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",0,43328,3091,146,1,0,0,0,0,0,0,0
,91,5M13226,4/21/2015 23:50,"026°11'49.314""S 028°01'48.144""E",0,43428,3095,146,1,0,0,0,0,0,0,0
,92,5M13226,4/21/2015 23:51,"026°11'49.314""S 028°01'48.144""E",0,43528,3088,143,1,0,0,0,0,0,0,0
,93,5M13226,4/21/2015 23:51,"026°11'49.314""S 028°01'48.144""E",0,43628,3095,146,1,0,0,0,0,0,0,0
,94,5M13226,4/21/2015 23:51,"026°11'49.314""S 028°01'48.144""E",0,43728,3099,146,1,0,0,0,0,0,0,0
,95,5M13226,4/21/2015 23:56,"026°11'49.314""S 028°01'48.144""E",0,43828,3096,146,1,0,0,1,0,0,0,0
,96,5M13226,4/21/2015 23:57,"026°11'49.314""S 028°01'48.144""E",0,43928,3102,146,1,0,0,0,0,0,0,0
,97,5M13226,4/21/2015 23:57,"026°11'49.314""S 028°01'48.144""E",0,44028,3100,146,1,0,0,0,0,0,0,0
,98,5M13226,4/21/2015 23:57,"026°11'49.314""S 028°01'48.144""E",0,44128,3100,146,1,0,0,1,0,0,0,0
,99,5M13226,4/21/2015 23:57,"026°11'49.314""S 028°01'48.144""E",0,44228,3096,146,1,0,0,1,0,0,0,0
,100,5M13226,4/21/2015 23:57,"026°11'49.314""S 028°01'48.144""E",0,44328,3094,144,1,0,0,1,0,0,0,0
,101,5M13226,4/21/2015 23:57,"026°11'49.314""S 028°01'48.144""E",0,44428,3094,146,1,0,0,0,0,0,0,0
,102,5M13226,4/21/2015 23:58,"026°11'49.314""S 028°01'48.144""E",0,44528,3096,146,1,0,0,0,0,0,0,0
,103,5M13226,4/21/2015 23:58,"026°11'55.470""S 028°01'52.314""E",0,44628,3095,146,1,0,0,1,0,0,0,0
,104,5M13226,4/21/2015 23:58,"026°11'55.446""S 028°01'52.380""E",0,44728,3100,146,1,0,0,0,0,0,0,0
,105,5M13226,4/21/2015 23:58,"026°11'55.236""S 028°01'53.172""E",0,44828,3102,146,1,0,0,0,0,0,0,0
,106,5M13226,4/21/2015 23:58,"026°11'51.618""S 028°01'56.388""E",0,44928,3099,135,1,0,0,1,0,0,0,0
,107,5M13226,4/21/2015 23:58,"026°11'51.516""S 028°01'56.382""E",0,45028,3102,139,1,0,0,0,0,0,0,0
,108,5M13226,30/12/1899 12:00:00 AM,,0,45245,3099,139,1,0,0,0,0,0,0,0
,109,5M13226,30/12/1899 12:00:00 AM,,0,45345,3106,139,1,0,0,1,0,0,0,0
,110,5M13226,30/12/1899 12:00:00 AM,,0,45445,3096,139,1,0,0,0,0,0,0,0
,111,5M13226,30/12/1899 12:00:00 AM,,0,45545,3096,138,1,0,0,0,0,0,0,0
,112,5M13226,30/12/1899 12:00:00 AM,,0,45645,3097,147,1,0,0,1,0,0,0,0
,113,5M13226,30/12/1899 12:00:00 AM,,0,45745,3100,147,1,0,0,1,0,0,0,0
,114,5M13226,30/12/1899 12:00:00 AM,,0,45845,3101,147,1,0,0,1,0,0,0,0
,115,5M13226,4/22/2015 0:00,"026°11'49.314""S 028°01'48.144""E",0,45945,3100,147,1,0,0,0,0,0,0,0
,116,5M13226,4/22/2015 0:00,"026°11'49.314""S 028°01'48.144""E",0,46045,3095,147,1,0,0,1,0,0,0,0
,117,5M13226,4/22/2015 0:00,"026°11'49.314""S 028°01'48.144""E",0,46145,3100,147,1,0,0,0,0,0,0,0
,118,5M13226,4/22/2015 0:00,"026°12'01.194""S 028°01'59.436""E",2,46245,3108,147,1,0,0,1,0,0,0,0
,119,5M13226,4/22/2015 0:01,"026°11'50.976""S 028°01'56.538""E",0,46345,3102,147,1,0,0,1,0,0,0,0
,120,5M13226,4/22/2015 0:01,"026°11'51.102""S 028°01'56.688""E",0,46445,3107,147,1,0,0,1,0,0,0,0
,121,5M13226,4/22/2015 0:01,"026°11'51.162""S 028°01'56.784""E",0,46545,3105,147,1,0,0,0,0,0,0,0
,122,5M13226,4/22/2015 0:01,"026°11'50.244""S 028°01'57.864""E",1,46645,3109,148,1,0,0,1,0,0,0,0
,123,5M13226,4/22/2015 0:01,"026°11'50.676""S 028°01'56.988""E",0,46745,3114,148,1,0,0,1,0,0,0,0
,124,5M13226,4/22/2015 0:01,"026°11'50.832""S 028°01'56.892""E",0,46845,3105,148,1,0,0,1,0,0,0,0
,125,5M13226,4/22/2015 0:02,"026°11'51.012""S 028°01'56.844""E",0,46945,3108,147,1,0,0,0,0,0,0,0
,126,5M13226,4/22/2015 0:02,"026°11'51.150""S 028°01'56.796""E",0,47045,3103,148,1,0,0,1,0,0,0,0
,127,5M13226,4/22/2015 0:02,"026°11'51.162""S 028°01'56.706""E",0,47145,3109,148,1,0,0,1,0,0,0,0
,128,5M13226,4/22/2015 0:02,"026°11'51.168""S 028°01'56.634""E",0,47245,3111,148,1,0,0,0,0,0,0,0
,129,5M13226,4/22/2015 0:02,"026°11'51.162""S 028°01'56.646""E",0,47344,3111,148,1,0,0,0,0,0,0,0
,130,5M13226,4/22/2015 0:02,"026°11'50.982""S 028°01'56.664""E",1,47445,3109,141,1,0,0,1,0,0,0,0
,131,5M13226,4/22/2015 0:03,"026°11'51.084""S 028°01'56.730""E",0,47545,3105,140,1,0,0,1,0,0,0,0
,132,5M13226,4/22/2015 0:03,"026°11'51.198""S 028°01'56.826""E",0,47645,3093,139,1,0,0,0,0,0,0,0
,133,5M13226,4/22/2015 0:03,"026°11'51.126""S 028°01'56.856""E",0,47745,2989,130,1,0,0,0,0,0,0,0
,134,5M13226,4/22/2015 0:03,"026°11'51.024""S 028°01'56.784""E",0,47845,3109,138,1,0,0,1,0,0,0,0
,135,5M13226,4/22/2015 0:03,"026°11'51.000""S 028°01'56.736""E",0,47945,3101,138,1,0,0,0,0,0,0,0
,136,5M13226,4/22/2015 0:03,"026°11'51.024""S 028°01'56.712""E",0,48045,3101,138,1,0,0,0,0,0,0,0
,137,5M13226,4/22/2015 0:04,"026°11'51.036""S 028°01'56.676""E",0,48145,3102,147,1,0,0,1,0,0,0,0
,138,5M13226,4/22/2015 0:04,"026°11'51.090""S 028°01'56.682""E",0,48245,3103,147,1,0,0,0,0,0,0,0
,139,5M13226,4/22/2015 0:04,"026°11'51.138""S 028°01'56.682""E",0,48345,3096,146,1,0,0,1,0,0,0,0
,140,5M13226,4/22/2015 0:04,"026°11'51.102""S 028°01'56.676""E",1,48445,3094,146,1,0,0,0,0,0,0,0
,141,5M13226,4/22/2015 0:04,"026°11'51.150""S 028°01'56.730""E",0,48545,3080,142,1,0,0,1,0,0,0,0
,142,5M13226,4/22/2015 0:04,"026°11'51.420""S 028°01'56.898""E",1,48645,3095,145,1,0,0,1,0,0,0,0
,143,5M13226,4/22/2015 0:05,"026°11'51.714""S 028°01'56.934""E",1,48744,3090,146,1,0,0,0,0,0,0,0
,144,5M13226,4/22/2015 0:05,"026°11'51.702""S 028°01'56.904""E",1,48845,3093,146,1,0,0,0,0,0,0,0
,145,5M13226,4/22/2015 0:05,"026°11'51.792""S 028°01'56.994""E",0,48945,3102,146,1,0,0,1,0,0,0,0
,146,5M13226,4/22/2015 0:05,"026°11'51.792""S 028°01'56.994""E",0,49045,2996,142,1,0,0,1,0,0,0,0
,147,5M13226,4/22/2015 0:05,"026°11'51.666""S 028°01'56.916""E",0,49145,3109,147,1,0,0,0,0,0,0,0
,148,5M13226,4/22/2015 0:05,"026°11'51.534""S 028°01'56.844""E",0,49245,3106,147,1,0,0,1,0,0,0,0
,149,5M13226,4/22/2015 0:06,"026°11'51.456""S 028°01'56.784""E",0,49345,3106,147,1,0,0,0,0,0,0,0
,150,5M13226,4/22/2015 0:06,"026°11'51.468""S 028°01'56.784""E",0,49445,3111,147,1,0,0,1,0,0,0,0
,151,5M13226,4/22/2015 0:06,"026°11'51.552""S 028°01'56.802""E",0,49545,3109,147,1,0,0,0,0,0,0,0
,152,5M13226,4/22/2015 0:06,"026°11'51.510""S 028°01'56.790""E",0,49645,3109,147,1,0,0,0,0,0,0,0
,153,5M13226,4/22/2015 0:06,"026°11'51.582""S 028°01'56.886""E",1,49745,3108,147,1,0,0,1,0,0,0,0
,154,5M13226,4/22/2015 0:06,"026°11'51.588""S 028°01'56.826""E",0,49845,3103,140,1,0,0,1,0,0,0,0
,155,5M13226,4/22/2015 0:07,"026°11'51.570""S 028°01'56.874""E",0,49945,3105,140,1,0,0,0,0,0,0,0
,156,5M13226,4/22/2015 0:07,"026°11'51.654""S 028°01'56.916""E",0,50045,3103,140,1,0,0,0,0,0,0,0
,157,5M13226,4/22/2015 0:07,"026°11'51.714""S 028°01'56.898""E",0,50145,3109,140,1,0,0,0,0,0,0,0
,158,5M13226,4/22/2015 0:07,"026°11'51.708""S 028°01'56.808""E",0,50245,3109,139,1,0,0,1,0,0,0,0
,159,5M13226,4/22/2015 0:07,"026°11'51.678""S 028°01'56.736""E",0,50345,3108,139,1,0,0,0,0,0,0,0
,160,5M13226,4/22/2015 0:07,"026°11'51.612""S 028°01'56.616""E",0,50445,3117,140,1,0,0,0,0,0,0,0
,161,5M13226,4/22/2015 0:08,"026°11'51.780""S 028°01'56.796""E",0,50545,3103,148,1,0,0,1,0,0,0,0
,162,5M13226,4/22/2015 0:08,"026°11'51.756""S 028°01'56.904""E",0,50644,3105,148,1,0,0,1,0,0,0,0
,163,5M13226,4/22/2015 0:08,"026°11'51.726""S 028°01'56.850""E",0,50744,3105,148,1,0,0,1,0,0,0,0
,164,5M13226,4/22/2015 0:08,"026°11'51.378""S 028°01'56.544""E",0,50844,3108,148,1,0,0,0,0,0,0,0
,165,5M13226,4/22/2015 0:08,"026°11'51.300""S 028°01'56.478""E",0,50945,3103,148,1,0,0,1,0,0,0,0
,166,5M13226,4/22/2015 0:08,"026°11'51.282""S 028°01'56.514""E",0,51045,3103,148,1,0,0,1,0,0,0,0
,167,5M13226,4/22/2015 0:09,"026°11'51.378""S 028°01'56.664""E",0,51144,3102,148,1,0,0,0,0,0,0,0
,168,5M13226,4/22/2015 0:09,"026°11'51.432""S 028°01'56.730""E",0,51244,3102,147,1,0,0,1,0,0,0,0
,169,5M13226,4/22/2015 0:09,"026°11'51.402""S 028°01'56.742""E",0,51344,3100,147,1,0,0,0,0,0,0,0
,170,5M13226,4/22/2015 0:09,"026°11'51.360""S 028°01'56.712""E",0,51445,3099,147,1,0,0,1,0,0,0,0
,171,5M13226,4/22/2015 0:09,"026°11'51.276""S 028°01'56.736""E",0,51545,3108,147,1,0,0,1,0,0,0,0
,172,5M13226,4/22/2015 0:09,"026°11'51.210""S 028°01'56.880""E",0,51645,2986,139,1,0,0,0,0,0,0,0
,173,5M13226,4/22/2015 0:10,"026°11'51.174""S 028°01'56.958""E",0,51744,3096,146,1,0,0,0,0,0,0,0
,174,5M13226,4/22/2015 0:10,"026°11'51.006""S 028°01'57.060""E",0,51845,3071,136,1,0,0,0,0,0,0,0
,175,5M13226,4/22/2015 0:10,"026°11'50.982""S 028°01'57.060""E",0,51945,3089,146,1,0,0,1,0,0,0,0
,176,5M13226,4/22/2015 0:10,"026°11'51.084""S 028°01'56.886""E",0,52045,3099,146,1,0,0,0,0,0,0,0
,177,5M13226,4/22/2015 0:10,"026°11'51.084""S 028°01'56.766""E",0,52145,3100,146,1,0,0,1,0,0,0,0
,178,5M13226,4/22/2015 0:10,"026°11'51.084""S 028°01'56.670""E",0,52245,3102,135,1,0,1,1,0,0,0,0
,179,5M13226,4/22/2015 0:11,"026°11'51.042""S 028°01'56.676""E",0,52345,3100,139,1,0,1,1,0,0,0,0
,180,5M13226,4/22/2015 0:11,"026°11'51.018""S 028°01'56.772""E",0,52445,3108,140,1,0,0,1,0,0,0,0
,181,5M13226,4/22/2015 0:11,"026°11'51.042""S 028°01'56.808""E",0,52545,3096,132,1,0,0,1,0,0,0,0
,182,5M13226,4/22/2015 0:11,"026°11'51.060""S 028°01'56.796""E",0,52645,3113,139,1,0,0,0,0,0,0,0
,183,5M13226,4/22/2015 0:11,"026°11'51.066""S 028°01'56.790""E",0,52745,3113,139,1,0,0,0,0,0,0,0
,184,5M13226,4/22/2015 0:11,"026°11'51.144""S 028°01'56.784""E",0,52845,3111,139,1,0,0,0,0,0,0,0
,185,5M13226,4/22/2015 0:12,"026°11'51.198""S 028°01'56.754""E",0,52945,3109,139,1,0,0,0,0,0,0,0
,186,5M13226,4/22/2015 0:12,"026°11'51.198""S 028°01'56.778""E",0,53045,3106,148,1,0,0,0,0,0,0,0
,187,5M13226,4/22/2015 0:12,"026°11'51.174""S 028°01'56.868""E",0,53145,3106,148,1,0,0,1,0,0,0,0
,188,5M13226,4/22/2015 0:12,"026°11'51.282""S 028°01'56.838""E",0,53244,3105,147,1,0,0,0,0,0,0,0
,189,5M13226,4/22/2015 0:12,"026°11'51.312""S 028°01'56.856""E",0,53344,3100,147,1,0,0,1,0,0,0,0
,190,5M13226,4/22/2015 0:12,"026°11'51.240""S 028°01'56.982""E",0,53445,3105,147,1,0,0,1,0,0,0,0
,191,5M13226,4/22/2015 0:13,"026°11'51.198""S 028°01'57.042""E",0,53545,3100,147,1,0,0,1,0,0,0,0
,192,5M13226,4/22/2015 0:13,"026°11'51.144""S 028°01'57.084""E",0,53645,3096,147,1,0,0,1,0,0,0,0
,193,5M13226,4/22/2015 0:13,"026°11'51.144""S 028°01'57.066""E",0,53745,3101,147,1,0,0,1,0,0,0,0
,194,5M13226,4/22/2015 0:13,"026°11'51.144""S 028°01'56.988""E",0,53845,3106,147,1,0,0,0,0,0,0,0
,195,5M13226,4/22/2015 0:13,"026°11'51.156""S 028°01'56.892""E",0,53945,3094,143,1,0,0,0,0,0,0,0
,196,5M13226,4/22/2015 0:13,"026°11'51.174""S 028°01'56.790""E",0,54045,3103,146,1,0,0,1,0,0,0,0
,197,5M13226,4/22/2015 0:14,"026°11'51.216""S 028°01'56.688""E",0,54145,3106,147,1,0,0,0,0,0,0,0
,198,5M13226,4/22/2015 0:14,"026°11'51.282""S 028°01'56.622""E",0,54245,3103,147,1,0,0,0,0,0,0,0
,199,5M13226,4/22/2015 0:14,"026°11'51.330""S 028°01'56.592""E",0,54345,3102,146,1,0,0,1,0,0,0,0
,200,5M13226,4/22/2015 0:14,"026°11'51.336""S 028°01'56.556""E",0,54445,3103,146,1,0,0,0,0,0,0,0
,201,5M13226,4/22/2015 0:14,"026°11'51.330""S 028°01'56.574""E",0,54545,3115,147,1,0,0,0,0,0,0,0
,202,5M13226,4/22/2015 0:14,"026°11'51.330""S 028°01'56.574""E",0,54645,3115,147,1,0,0,1,0,0,0,0
,203,5M13226,4/22/2015 0:14,"026°11'51.330""S 028°01'56.574""E",0,54745,3106,140,1,0,0,1,0,0,0,0
,204,5M13226,4/22/2015 0:14,"026°11'51.330""S 028°01'56.574""E",0,54845,2997,131,1,0,0,1,0,0,0,0
,205,5M13226,4/22/2015 0:14,"026°11'51.330""S 028°01'56.574""E",0,54945,3041,134,1,0,0,1,0,0,0,0
,206,5M13226,4/22/2015 0:14,"026°11'51.330""S 028°01'56.574""E",0,55045,3051,139,1,0,0,1,0,0,0,0
,207,5M13226,4/22/2015 0:14,"026°11'51.330""S 028°01'56.574""E",0,55145,3051,133,1,0,0,0,0,0,0,0
,208,5M13226,4/22/2015 0:14,"026°11'51.330""S 028°01'56.574""E",0,55245,3112,139,1,0,0,1,0,0,0,0
,209,5M13226,4/22/2015 0:14,"026°11'51.330""S 028°01'56.574""E",0,55344,3111,139,1,0,0,1,0,0,0,0
,210,5M13226,4/22/2015 0:14,"026°11'51.330""S 028°01'56.574""E",0,55445,3113,148,1,0,0,0,0,0,0,0
,211,5M13226,4/22/2015 0:14,"026°11'51.330""S 028°01'56.574""E",0,55545,3108,148,1,0,0,0,0,0,0,0
